source_exacte,fichier_web,DateTimeOriginal,fuseau_utilisé,latitude_GPX,longitude_GPX,écart_photo_GPX_secondes,certitude_GPX,localisation,titre_media,texte_alternatif,legende,description,EXIF_complets_identiques,octets_source,octets_web,action
DSC07863.jpg,italie-alpes-ligures-ski-randonnee-dsc07863-054.jpg,2024:03:15 07:12:49,+01:00,44.1913356,7.7316189,2376,faible,"traversée à ski des Alpes ligures, Italie — jour 4","Portrait souriant au réveil — traversée à ski des Alpes ligures, Italie","Portrait souriant au réveil pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Portrait souriant au réveil, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre portrait souriant au réveil, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.191336, 7.731619 (écart 2376 secondes, confiance faible). Nom source : DSC07863.jpg.",True,511841,233443,portrait souriant au réveil
DSC07875.jpg,italie-alpes-ligures-ski-randonnee-dsc07875-055.jpg,2024:03:15 07:26:44,+01:00,44.1913356,7.7316189,1541,moyenne,"traversée à ski des Alpes ligures, Italie — jour 4","Préparation des vêtements avant le départ — traversée à ski des Alpes ligures, Italie","Préparation des vêtements avant le départ pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Préparation des vêtements avant le départ, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre préparation des vêtements avant le départ, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.191336, 7.731619 (écart 1541 secondes, confiance moyenne). Nom source : DSC07875.jpg.",True,627680,281108,préparation des vêtements avant le départ
DSC07920.jpg,italie-alpes-ligures-ski-randonnee-dsc07920-056.jpg,2024:03:15 07:46:12,+01:00,44.1913356,7.7316189,373,moyenne,"traversée à ski des Alpes ligures, Italie — jour 4","Skieur au pied d’une grande paroi — traversée à ski des Alpes ligures, Italie","Skieur au pied d’une grande paroi pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Skieur au pied d’une grande paroi, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre skieur au pied d’une grande paroi, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.191336, 7.731619 (écart 373 secondes, confiance moyenne). Nom source : DSC07920.jpg.",True,723283,335493,skieur au pied d’une grande paroi
DSC07941.jpg,italie-alpes-ligures-ski-randonnee-dsc07941-057.jpg,2024:03:15 07:56:39,+01:00,44.1912405,7.7319211,9,élevée,"traversée à ski des Alpes ligures, Italie — jour 4","Sommet rocheux dans la lumière matinale — traversée à ski des Alpes ligures, Italie","Sommet rocheux dans la lumière matinale pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Sommet rocheux dans la lumière matinale, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre sommet rocheux dans la lumière matinale, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.191240, 7.731921 (écart 9 secondes, confiance élevée). Nom source : DSC07941.jpg.",True,762574,364460,sommet rocheux dans la lumière matinale
DSC07957.jpg,italie-alpes-ligures-ski-randonnee-dsc07957-058.jpg,2024:03:15 07:57:24,+01:00,44.1912405,7.7319211,7,élevée,"traversée à ski des Alpes ligures, Italie — jour 4","Groupe minuscule sous le sommet — traversée à ski des Alpes ligures, Italie","Groupe minuscule sous le sommet pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Groupe minuscule sous le sommet, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre groupe minuscule sous le sommet, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.191240, 7.731921 (écart 7 secondes, confiance élevée). Nom source : DSC07957.jpg.",True,727296,346190,groupe minuscule sous le sommet
DSC08014.jpg,italie-alpes-ligures-ski-randonnee-dsc08014-059.jpg,2024:03:15 09:24:21,+01:00,44.1778285,7.7616305,3,élevée,"traversée à ski des Alpes ligures, Italie — jour 4","Progression sur une neige travaillée par le vent — traversée à ski des Alpes ligures, Italie","Progression sur une neige travaillée par le vent pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Progression sur une neige travaillée par le vent, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre progression sur une neige travaillée par le vent, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.177828, 7.761630 (écart 3 secondes, confiance élevée). Nom source : DSC08014.jpg.",True,515350,214970,progression sur une neige travaillée par le vent
DSC08080 (1).jpg,italie-alpes-ligures-ski-randonnee-dsc08080-1-060.jpg,2024:03:15 10:58:16,+01:00,44.1710534,7.7695586,8,élevée,"traversée à ski des Alpes ligures, Italie — jour 4","Montée au bord d’une falaise au-dessus des nuages — traversée à ski des Alpes ligures, Italie","Montée au bord d’une falaise au-dessus des nuages pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Montée au bord d’une falaise au-dessus des nuages, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre montée au bord d’une falaise au-dessus des nuages, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.171053, 7.769559 (écart 8 secondes, confiance élevée). Nom source : DSC08080 (1).jpg.",True,765399,362433,montée au bord d’une falaise au-dessus des nuages
DSC08262 (2).jpg,italie-alpes-ligures-ski-randonnee-dsc08262-2-061.jpg,2024:03:15 14:30:08,+01:00,44.1794758,7.8006401,1,élevée,"traversée à ski des Alpes ligures, Italie — jour 4","Longue descente vers le vallon — traversée à ski des Alpes ligures, Italie","Longue descente vers le vallon pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Longue descente vers le vallon, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre longue descente vers le vallon, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179476, 7.800640 (écart 1 secondes, confiance élevée). Nom source : DSC08262 (2).jpg.",True,765128,353549,longue descente vers le vallon
DSC08283.jpg,italie-alpes-ligures-ski-randonnee-dsc08283-062.jpg,2024:03:15 15:08:23,+01:00,44.1793449,7.8040224,7,élevée,"traversée à ski des Alpes ligures, Italie — jour 4","Cabane presque ensevelie sous la neige — traversée à ski des Alpes ligures, Italie","Cabane presque ensevelie sous la neige pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Cabane presque ensevelie sous la neige, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre cabane presque ensevelie sous la neige, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179345, 7.804022 (écart 7 secondes, confiance élevée). Nom source : DSC08283.jpg.",True,653591,286395,cabane presque ensevelie sous la neige
DSC08309.jpg,italie-alpes-ligures-ski-randonnee-dsc08309-063.jpg,2024:03:15 15:42:13,+01:00,44.1794763,7.8103418,290,élevée,"traversée à ski des Alpes ligures, Italie — jour 4","Pause au soleil en tenue légère — traversée à ski des Alpes ligures, Italie","Pause au soleil en tenue légère pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Pause au soleil en tenue légère, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre pause au soleil en tenue légère, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179476, 7.810342 (écart 290 secondes, confiance élevée). Nom source : DSC08309.jpg.",True,498285,219676,pause au soleil en tenue légère
DSC08321.jpg,italie-alpes-ligures-ski-randonnee-dsc08321-064.jpg,2024:03:15 15:44:26,+01:00,44.1794763,7.8103418,423,moyenne,"traversée à ski des Alpes ligures, Italie — jour 4","Repos du groupe devant les skis — traversée à ski des Alpes ligures, Italie","Repos du groupe devant les skis pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Repos du groupe devant les skis, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre repos du groupe devant les skis, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179476, 7.810342 (écart 423 secondes, confiance moyenne). Nom source : DSC08321.jpg.",True,729351,321609,repos du groupe devant les skis
DSC08323 (2).jpg,italie-alpes-ligures-ski-randonnee-dsc08323-2-065.jpg,2024:03:15 15:44:29,+01:00,44.1794763,7.8103418,426,moyenne,"traversée à ski des Alpes ligures, Italie — jour 4","Seconde pause au soleil devant les sommets — traversée à ski des Alpes ligures, Italie","Seconde pause au soleil devant les sommets pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Seconde pause au soleil devant les sommets, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre seconde pause au soleil devant les sommets, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179476, 7.810342 (écart 426 secondes, confiance moyenne). Nom source : DSC08323 (2).jpg.",True,637738,277614,seconde pause au soleil devant les sommets
DSC08377.jpg,italie-alpes-ligures-ski-randonnee-dsc08377-066.jpg,2024:03:15 17:35:50,+01:00,44.1794763,7.8103418,7107,faible,"traversée à ski des Alpes ligures, Italie — jour 4","Préparation de l’itinéraire sur les téléphones — traversée à ski des Alpes ligures, Italie","Préparation de l’itinéraire sur les téléphones pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Préparation de l’itinéraire sur les téléphones, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre préparation de l’itinéraire sur les téléphones, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179476, 7.810342 (écart 7107 secondes, confiance faible). Nom source : DSC08377.jpg.",True,574990,258397,préparation de l’itinéraire sur les téléphones
DSC08397.jpg,italie-alpes-ligures-ski-randonnee-dsc08397-067.jpg,2024:03:15 20:51:30,+01:00,44.1794763,7.8103418,18847,faible,"traversée à ski des Alpes ligures, Italie — jour 4","Cabane éclairée dans la nuit — traversée à ski des Alpes ligures, Italie","Cabane éclairée dans la nuit pendant la traversée à ski des Alpes ligures, au jour 4 de l’itinérance.","Cabane éclairée dans la nuit, jour 4 de la traversée à ski des Alpes ligures.","La photographie montre cabane éclairée dans la nuit, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179476, 7.810342 (écart 18847 secondes, confiance faible). Nom source : DSC08397.jpg.",True,328083,114701,cabane éclairée dans la nuit
DSC08398.jpg,italie-alpes-ligures-ski-randonnee-dsc08398-068.jpg,2024:03:16 05:02:59,+01:00,44.1795108,7.8104854,6008,faible,"traversée à ski des Alpes ligures, Italie — jour 5","Réveil sur les couchettes de la cabane — traversée à ski des Alpes ligures, Italie","Réveil sur les couchettes de la cabane pendant la traversée à ski des Alpes ligures, au jour 5 de l’itinérance.","Réveil sur les couchettes de la cabane, jour 5 de la traversée à ski des Alpes ligures.","La photographie montre réveil sur les couchettes de la cabane, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179511, 7.810485 (écart 6008 secondes, confiance faible). Nom source : DSC08398.jpg.",True,771975,362013,réveil sur les couchettes de la cabane
DSC08400.jpg,italie-alpes-ligures-ski-randonnee-dsc08400-069.jpg,2024:03:16 06:05:05,+01:00,44.1795108,7.8104854,2282,faible,"traversée à ski des Alpes ligures, Italie — jour 5","Cabane et skis aux premières lueurs — traversée à ski des Alpes ligures, Italie","Cabane et skis aux premières lueurs pendant la traversée à ski des Alpes ligures, au jour 5 de l’itinérance.","Cabane et skis aux premières lueurs, jour 5 de la traversée à ski des Alpes ligures.","La photographie montre cabane et skis aux premières lueurs, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179511, 7.810485 (écart 2282 secondes, confiance faible). Nom source : DSC08400.jpg.",True,611509,276387,cabane et skis aux premières lueurs
DSC08425.jpg,italie-alpes-ligures-ski-randonnee-dsc08425-070.jpg,2024:03:16 06:27:11,+01:00,44.1795108,7.8104854,956,moyenne,"traversée à ski des Alpes ligures, Italie — jour 5","Départ du groupe au lever du soleil — traversée à ski des Alpes ligures, Italie","Départ du groupe au lever du soleil pendant la traversée à ski des Alpes ligures, au jour 5 de l’itinérance.","Départ du groupe au lever du soleil, jour 5 de la traversée à ski des Alpes ligures.","La photographie montre départ du groupe au lever du soleil, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.179511, 7.810485 (écart 956 secondes, confiance moyenne). Nom source : DSC08425.jpg.",True,409052,169987,départ du groupe au lever du soleil
DSC08466 (1).jpg,italie-alpes-ligures-ski-randonnee-dsc08466-1-071.jpg,2024:03:16 06:48:58,+01:00,44.17726,7.8142207,10,élevée,"traversée à ski des Alpes ligures, Italie — jour 5","Reflet des sommets dans une mare de fonte — traversée à ski des Alpes ligures, Italie","Reflet des sommets dans une mare de fonte pendant la traversée à ski des Alpes ligures, au jour 5 de l’itinérance.","Reflet des sommets dans une mare de fonte, jour 5 de la traversée à ski des Alpes ligures.","La photographie montre reflet des sommets dans une mare de fonte, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.177260, 7.814221 (écart 10 secondes, confiance élevée). Nom source : DSC08466 (1).jpg.",True,501675,211066,reflet des sommets dans une mare de fonte
DSC08859.jpg,italie-alpes-ligures-ski-randonnee-dsc08859-072.jpg,2024:03:16 11:32:53,+01:00,44.1901911,7.8909991,1,élevée,"traversée à ski des Alpes ligures, Italie — jour 5","Descente entre les tours rocheuses — traversée à ski des Alpes ligures, Italie","Descente entre les tours rocheuses pendant la traversée à ski des Alpes ligures, au jour 5 de l’itinérance.","Descente entre les tours rocheuses, jour 5 de la traversée à ski des Alpes ligures.","La photographie montre descente entre les tours rocheuses, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.190191, 7.890999 (écart 1 secondes, confiance élevée). Nom source : DSC08859.jpg.",True,930592,429024,descente entre les tours rocheuses
DSC08910 (1).jpg,italie-alpes-ligures-ski-randonnee-dsc08910-1-073.jpg,2024:03:16 11:58:06,+01:00,44.1965741,7.8992712,1,élevée,"traversée à ski des Alpes ligures, Italie — jour 5","Longue traversée du groupe sous les parois — traversée à ski des Alpes ligures, Italie","Longue traversée du groupe sous les parois pendant la traversée à ski des Alpes ligures, au jour 5 de l’itinérance.","Longue traversée du groupe sous les parois, jour 5 de la traversée à ski des Alpes ligures.","La photographie montre longue traversée du groupe sous les parois, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.196574, 7.899271 (écart 1 secondes, confiance élevée). Nom source : DSC08910 (1).jpg.",True,631464,287980,longue traversée du groupe sous les parois
DSC08936 (1).jpg,italie-alpes-ligures-ski-randonnee-dsc08936-1-074.jpg,2024:03:16 13:43:38,+01:00,44.2003215,7.918551,0,élevée,"traversée à ski des Alpes ligures, Italie — jour 5","Télésiège face aux montagnes — traversée à ski des Alpes ligures, Italie","Télésiège face aux montagnes pendant la traversée à ski des Alpes ligures, au jour 5 de l’itinérance.","Télésiège face aux montagnes, jour 5 de la traversée à ski des Alpes ligures.","La photographie montre télésiège face aux montagnes, pendant la traversée à ski des Alpes ligures. La localisation est issue du rapprochement temporel avec la trace GPX : 44.200322, 7.918551 (écart 0 secondes, confiance élevée). Nom source : DSC08936 (1).jpg.",True,621284,269500,télésiège face aux montagnes
